cow,vol_udder,vol_lf,vol_rf,vol_lb,vol_rb,sarea_udder,sarea_lf,sarea_rf,sarea_lb,sarea_rb,eu_front,eu_back,eu_right,eu_left,gd_front,gd_back,gd_right,gd_left,peri_udder,area_udder,circ_udder,exc_udder,peri_lf,area_lf,circ_lf,exc_lf,peri_rf,area_rf,circ_rf,exc_rf,peri_lb,area_lb,circ_lb,exc_lb,peri_rb,area_rb,circ_rb,exc_rb,len_lf,len_rf,len_lb,len_rb,animal_number,min_date,max_date,count_date,min_dim,max_dim,lactation,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,notmilk_visit_duration_std,interval_sec_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1177,,,,,,,,,,,,,,16.237026550126384,26.128287261362704,,,16.900914659968603,,,0.794990489108781,0.5717364902652771,753.5128060534577,30449.0,0.6739095688949089,0.7617666955256714,,,0.6582140069695803,0.6991811060210037,,,,,,,0.6271471386907395,0.8640918968534325,34.19302519120688,,,,1177,2023-10-28,2023-11-17,22,0.0,20.0,3,345.34,16.9876,5.595,5.9874,,5.4052,1.7904,1.8828,,1.9872,78.26,27.391202222313527,34918.44,3,0,0,0,3,0,0,849.38,50,6.0,0.0,0.0,0.0,6.0,0.0,0.0,279.75,299.37,0.0,270.26,34918.44
1192,4.806576156847648,2.9272006425758885,1.304491945735656,0.2590511501481223,,1884.4826120833843,813.7974514605903,540.9519808358189,150.30032768712653,341.8363176397065,12.953774677718137,7.969233506366468,19.29149984942932,19.43996648011658,25.43312081203003,9.959665869710117,21.85619392215285,18.54144352647762,,,0.780197729780645,0.5705958000803777,822.183332908185,,0.7259221061503691,0.5511948094384502,661.1538956566621,23283.5,0.6674887904185438,0.7778630021033697,461.329996155536,10656.5,0.6221170793459515,0.6654674959604598,,,0.667453609316756,0.6503479297690558,45.30583190334647,40.61658099463741,,21.2983408469041,1192,2022-11-29,2024-01-24,427,0.0,421.0,2,369.0881427072403,18.05938090241343,3.790598111227702,4.709622245540399,6.178352570828961,3.3808079748163693,1.3648268625393496,1.3159706190975864,1.953305351521511,1.8367051416579223,119.28541448058762,60.67576703352324,34349.86778593914,7,42,3,22,10,60,61,18288.72,1051,0.6660323501427212,3.996194100856328,0.285442435775452,2.093244529019981,0.9514747859181732,5.708848715509039,5.803996194100856,3883.87,4747.07,6192.47,3465.31,34124.00475737393
1198,7.074192352297393,3.4106594501597467,2.4472878418162933,0.5300609593933674,0.6577929044185132,1839.9181251151592,795.1925233968169,561.7826888649947,317.31224114923185,212.8631260543106,21.45844526696977,9.193391045993144,20.12527038509217,23.144620942682234,31.30718521657332,17.693237195923867,22.0542812243156,23.193011871850388,1000.607214462436,62818.0,0.7921489129044411,0.589498843140291,703.144227664784,26593.0,0.6697179905947526,0.6690254090247548,607.7888886054567,19582.0,0.6643259460891231,0.8503466820389247,390.8355697996826,9110.0,0.7511373383163261,0.379237035003221,357.97160876900364,6945.0,0.6919364031227105,0.6773725359449766,39.42294988623882,40.47168783643232,33.40884516370054,26.034027203591663,1198,2023-01-12,2023-12-21,350,0.0,343.0,2,246.6085409252669,15.394341637010676,2.99214709371293,4.811043890865955,4.702645314353499,2.888505338078292,1.519572953736655,2.034733096085409,2.2294661921708188,2.21508896797153,105.84697508896797,31.941403814737832,34403.85053380783,11,32,9,15,18,39,44,13063.19,853,1.2895662368112544,3.751465416178194,1.0550996483001172,1.7584994138335288,2.1101992966002343,4.572098475967175,5.1582649472450175,2541.78,4068.26,3996.5,2456.65,34407.4407971864
1200,6.040810018482638,2.152166535578787,2.133370972948744,0.1200390665141157,0.196912668086004,1871.8313131953607,848.2719767422543,747.3237195930171,135.8590015307568,160.22135413228412,10.609607032226402,,,15.431535694336942,19.48486286896648,22.63199251064465,,16.17574445136602,968.607214462436,57998.0,0.777421921926298,0.5802504668365284,649.031529292576,23862.0,0.7124112727331243,0.7758353097192107,604.1259377015544,21347.0,0.7328811842197115,0.7815776325539292,321.9421715174808,5677.0,0.6813991214413656,0.6176506161337862,368.69343417595167,6942.0,0.6548604082598861,0.790781408143349,36.55534046341412,28.85831206829289,,,1200,2022-11-26,2023-11-17,361,0.0,356.0,2,349.6548463356974,15.51159574468085,4.197458628841607,3.030626477541371,4.009385342789599,4.2741252955082745,1.4705673758865248,1.73468085106383,1.264468085106383,1.091914893617021,103.39479905437352,29.417624172788088,34883.06855791962,5,21,3,12,8,30,32,13400.48,871,0.5740528128587831,2.4110218140068884,0.3444316877152698,1.377726750861079,0.9184845005740528,3.4443168771526977,3.6739380022962114,3637.46,2616.46,3448.91,3697.65,34852.04822043628
1207,7.074192352297393,3.4106594501597467,2.4472878418162933,0.5300609593933674,0.6577929044185132,1839.9181251151592,795.1925233968169,561.7826888649947,317.31224114923185,212.8631260543106,21.45844526696977,9.193391045993144,20.12527038509217,23.144620942682234,31.30718521657332,17.693237195923867,22.0542812243156,23.193011871850388,1000.607214462436,62818.0,0.7921489129044411,0.589498843140291,703.144227664784,26593.0,0.6697179905947526,0.6690254090247548,607.7888886054567,19582.0,0.6643259460891231,0.8503466820389247,390.8355697996826,9110.0,0.7511373383163261,0.379237035003221,357.97160876900364,6945.0,0.6919364031227105,0.6773725359449766,39.42294988623882,40.47168783643232,33.40884516370054,26.034027203591663,1207,2023-01-25,2023-11-17,298,0.0,296.0,2,404.990765171504,16.87481530343008,3.870118733509235,4.280883905013193,3.7683377308707127,4.955474934036939,1.364168865435356,1.7395250659630606,1.554221635883905,1.6101055408970977,99.70580474934036,27.51297026805854,32878.482849604225,3,2,3,2,6,3,6,12913.21,769,0.3901170351105332,0.2600780234070221,0.3901170351105332,0.2600780234070221,0.7802340702210664,0.3901170351105332,0.7802340702210664,2965.38,3273.33,2883.49,3791.01,32819.01170351105
1212,5.799500233588296,,3.2213152726159806,0.6538688279277733,,1836.5454030686983,,868.8123632147295,527.7634030846727,251.83316143262192,17.411122965872988,8.18109990218886,22.43772670539726,20.108249494663884,28.415272856665407,16.547101127197312,24.80984062775112,22.92618232498788,1147.5016587651646,76398.0,,0.618719573095436,,,,,792.3645737753169,,0.7393686536267494,0.6803880538301346,592.1980515339465,,0.6485330290167863,0.6856996699351079,444.2741699796952,10697.0,0.6824276736654631,0.569990098091911,,46.478912732568446,37.351833548641416,32.06982350819654,1212,2023-02-08,2023-12-06,307,0.0,301.0,2,313.99093655589127,18.27904833836858,0.0,6.727220543806647,6.995105740181269,4.556722054380665,2.205407854984894,0.0,2.074259818731118,2.1570996978851964,81.08459214501511,26.661753725315005,38730.681268882174,0,0,5,1,5,1,6,12136.93,665,0.0,0.0,0.7518796992481203,0.150375939849624,0.7518796992481203,0.150375939849624,0.9022556390977444,0.0,4473.6,4637.65,3025.68,38729.20451127819
1219,8.496083387546815,3.825089530775929,2.4139357851377947,0.8712499911991587,0.7972377046780779,2021.4902279466544,830.4336328468057,591.6564850655545,300.7022941312947,300.1238949449472,8.337626014086368,5.64101504810956,19.352927125723014,18.14902167204216,,11.47336383412939,20.870458103395507,21.533613928420824,939.8670990922584,53057.5,0.7615244155416958,0.6708946006499896,639.7924599429249,21197.0,0.6508930326897961,0.6791173405214832,515.8477631085024,15221.5,0.7164310201161372,0.8127598177634348,371.71424945612296,8417.0,0.7646508482242476,0.4581761044651752,411.9305012189244,7861.5,0.5756470025186067,0.8171143464540859,46.33857677921772,34.32832304686319,38.83861091131857,35.955172960662296,1219,2023-01-15,2023-12-06,329,0.0,325.0,2,354.7482710926694,18.93416320885201,4.979059474412172,4.402392807745505,4.724163208852006,4.828547717842324,2.0480497925311205,2.259585062240664,1.5594190871369296,1.6118672199170123,98.52973720608576,26.88268631694114,37328.32365145228,4,12,3,11,7,18,20,13983.58,743,0.5383580080753702,1.6150740242261103,0.4037685060565276,1.4804845222072678,0.9421265141318976,2.4226110363391657,2.6917900403768504,3683.96,3235.31,3485.09,3579.22,37362.71601615074
1231,6.859550498699123,2.7636207276832883,1.8031568110019005,0.6249020231675337,0.4810080804299018,2180.280946956922,1050.1847045099505,658.2069372447072,272.6974334420247,268.09182611234337,13.569184042031322,7.109192297981762,16.640095135798767,17.473872423292512,25.64858676116709,12.201867503519033,19.84598215650067,22.10844202373402,973.3437584951456,58986.5,0.7828346102272727,,665.4665581351203,27534.5,0.7827151179131209,0.5287799133291431,553.2797436238418,16532.5,0.6799678843550443,0.7871675274347683,346.16652224137044,7652.5,0.8021594413601294,0.5030848985258224,364.7645019878171,6773.5,0.6408022140284007,0.722781192211385,46.3728417763724,41.61751649884916,32.30544045688271,26.899541502886148,1231,2023-05-16,2023-11-17,186,0.0,185.0,2,282.9487632508834,18.962597173144875,4.632208480565371,4.71404593639576,4.531325088339223,5.0850176678445225,2.058127208480565,2.1513074204947,1.704381625441696,1.8295759717314488,95.6024734982332,25.86491649658669,27638.16961130742,1,2,3,2,4,3,5,10793.14,571,0.1751313485113835,0.3502626970227671,0.5253940455341506,0.3502626970227671,0.7005253940455342,0.5253940455341506,0.8756567425569177,2635.54,2679.21,2583.69,2894.7,27644.47110332749
1233,9.622511560906366,3.621894432229914,3.2357346884510987,1.1717731617857416,1.09213509816048,2161.0177020112624,721.8262248148509,647.1848014555542,385.090049592246,425.6607045100594,16.7643661894477,9.901840672016345,21.87078126047106,21.98722443947902,28.98474240803405,17.574306987516053,24.69059096746897,25.647561974828008,1004.222438151586,60313.0,0.7537997009282562,0.5838076863662311,576.9482681718907,20529.0,0.7729996805092784,0.6153638533564558,542.3746750430836,17227.0,0.7352221372544643,0.7189540687369717,440.9777054234136,11809.0,0.7649924157975346,0.5550027175865817,432.747258045114,9985.0,0.6737777309008319,0.6694309368150028,47.59549733868111,49.624468322104775,35.8398124284654,37.62780841500223,1233,2023-03-17,2024-01-24,316,1.0,314.0,2,294.36204744069914,16.91652933832709,3.620174781523097,4.6252184769038704,4.726591760299626,3.944544319600499,1.9763295880149807,1.910561797752809,1.6447191011235955,1.6737078651685395,100.84394506866415,27.347840251416176,33234.76404494382,27,1,8,1,35,2,9,13585.92,804,3.3582089552238807,0.1243781094527363,0.9950248756218906,0.1243781094527363,4.353233830845771,0.2487562189054726,1.1194029850746268,2908.74,3710.99,3796.57,3169.62,33257.2947761194
1240,7.673415077287204,3.908781827746832,2.8211216847748424,0.456336491749204,0.6057039871783532,1926.5982201103377,847.3171963937,605.2751484836148,304.05109646993174,213.0326044599676,10.163071395357052,3.795497188613448,17.224269573455274,16.947187163276485,22.886359040425063,9.63773038460826,21.094294623234603,22.317554980025832,999.335136523794,61635.0,0.778130471297822,0.5502027333724198,661.3746750430836,26963.0,0.7781628889251425,0.6521258725348864,574.5168106668145,17891.0,0.6817722964969574,0.791580035674223,398.7350647362943,8904.0,0.7185329035626351,0.452993552945644,400.7411613907042,7409.0,0.5865607066899785,0.7438738809920699,44.55220605339101,46.69191662617738,38.44524527846591,34.19362734057966,1240,2023-03-31,2024-04-09,381,0.0,375.0,2,328.4581280788177,16.246264367816092,3.825344827586208,4.102011494252873,4.61551724137931,3.7033908045977006,1.4942857142857142,1.3629556650246304,1.6039901477832512,1.4287192118226602,96.32019704433498,26.37952449095133,25870.871100164204,4,10,5,5,9,15,20,19916.56,1231,0.3249390739236393,0.8123476848090982,0.4061738424045491,0.4061738424045491,0.7311129163281885,1.2185215272136474,1.6246953696181965,4695.82,5021.51,5656.08,4543.15,25877.929325751425
1243,9.593221295959829,4.514484501824641,3.2036932884189904,0.9764483976955444,0.670023046400051,1956.280114919788,841.7185831199823,610.5519992711652,352.20269435008134,211.9823552096609,18.30887338639769,8.546482345061532,20.319960397676475,22.106953517970247,27.588293962315053,14.433757381702042,22.003756902703586,24.35314002254236,1013.9209229614208,60798.0,,0.5462084484137434,680.7005768508881,26643.0,0.7266665677605867,0.5615692460366237,576.333044482741,17451.0,0.6488204536210466,0.8550281502273769,399.4863273947651,9478.0,0.7463159588163845,0.5326715723264673,320.8294731452727,6075.0,0.7356179809481331,0.654177369350303,41.86865292568744,36.64926064010128,36.91836805446801,24.605196525300663,1243,2023-03-16,2023-11-17,248,0.0,246.0,2,232.40753424657527,17.741986301369863,3.7926198630136985,5.089674657534246,4.620565068493151,4.239126712328767,2.198630136986301,2.222465753424657,2.160102739726028,2.171404109589041,97.28424657534246,34.092217163591634,35567.59417808219,2,4,19,5,21,9,27,10488.37,595,0.3361344537815126,0.6722689075630253,3.193277310924369,0.8403361344537815,3.5294117647058822,1.512605042016807,4.53781512605042,2245.88,3010.95,2728.29,2503.25,35480.267226890755
1245,9.005797827324592,3.913462534027525,2.3021763422397643,0.8717772315506449,,2237.448215541348,872.5603194784526,560.1374597394874,289.35038445680425,542.9420198987639,10.158116249740402,6.155047449222971,20.435623274297097,21.32166256405136,24.291250110372808,14.836495015230998,24.56610195652941,26.117189346386706,1029.6610383315983,64728.0,0.7688018438332823,0.6711167855948871,641.6000717874997,24521.0,0.7502594391455222,0.7191409587043615,546.7919369326617,17374.0,0.7266143622611805,0.6857837888309968,392.244209717909,8682.5,0.7027710587273001,0.7155521498128696,554.263022691402,13722.5,0.5614777069410397,0.83091824969583,50.27761555789556,47.75724311431382,41.3551462528206,37.484744981238975,1245,2023-02-23,2024-01-24,340,0.0,335.0,2,305.4350064350064,19.53773487773488,3.982406692406692,5.434749034749035,6.11976833976834,4.000810810810811,1.9953667953667955,2.309189189189189,1.9625482625482624,2.3146718146718146,100.12483912483911,27.69929868582804,36403.002574002574,32,24,13,8,44,29,41,15321.41,789,4.055766793409378,3.041825095057034,1.6476552598225602,1.0139416983523446,5.576679340937896,3.67553865652725,5.196451204055767,3125.23,4253.91,4796.6,3145.67,36296.94550063372
1246,8.542129910399252,2.4769546452812072,3.5536048113391137,,0.7786991570327508,2049.40000419804,496.1835000859643,817.9876517504713,534.4690036063731,243.98812434087577,18.358145728309776,10.006401288826522,18.26963025524009,22.754637200117795,26.394925553440192,14.937522051602995,18.573402266008955,23.81621081665012,1033.9797974644666,68367.0,0.8025449770503843,0.6007520920412701,550.3746750430836,17578.0,0.7353496270847429,0.7551051074558043,724.1858582251266,27830.0,0.6646993525220143,0.7465433189581059,504.5756851698602,15369.0,0.7614192755115278,0.4972618929100673,362.0365799264592,7123.0,0.6829169644576089,0.7630706433467691,44.72523410118144,37.5812664385889,31.221639268935835,25.892696067011293,1246,2023-03-14,2023-11-17,256,0.0,249.0,2,285.5813953488372,14.116360465116278,1.925767441860465,4.901383720930232,3.32310465116279,3.9661046511627904,1.8743023255813955,1.1405581395348836,1.4640697674418603,1.6275348837209302,96.88372093023256,26.30298017554813,24561.555813953488,0,0,1,1,1,1,2,12148.78,862,0.0,0.0,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.2320185614849187,1658.02,4217.11,2859.49,3414.16,24544.816705336427
1258,7.301366918537287,3.2427790377914083,2.691413435756996,0.5125208035751607,0.5227876039844254,2117.8200832705515,923.2715014791644,776.7745736450222,265.36273455007694,257.21852161707875,,13.206772783050384,17.8100070363366,20.69884265756073,31.142304488818382,19.831886152676155,22.141390261434708,22.64123002792537,979.8204178980324,62323.0,0.7991805635914182,0.5576437713993767,676.5589642374204,25444.0,0.6976639130713478,0.7388456914301165,611.064537881567,20015.0,0.6772003939763558,0.8376440287102784,383.96603512485706,7803.0,0.7465539313128675,0.644738032890302,373.0162876565512,6979.5,0.6541877483267693,0.7168633103019622,46.59048259780741,50.68448650830464,31.170022970201487,31.94543476017892,1258,2023-05-15,2023-11-17,187,0.0,186.0,2,263.73732718894007,18.049562211981566,4.506451612903225,4.182096774193548,4.292165898617512,5.068847926267281,2.0123502304147465,2.0650230414746544,2.221935483870968,1.9817972350230413,106.35483870967742,28.903253244684244,36669.30414746544,5,2,0,2,5,3,3,7849.32,435,1.1494252873563218,0.4597701149425287,0.0,0.4597701149425287,1.1494252873563218,0.6896551724137931,0.6896551724137931,1961.32,1819.74,1862.8,2205.46,36697.87586206896
1259,7.499762906778775,3.801990453756379,2.40330631473083,0.5079749236887094,0.3615558880596334,2390.552563006683,888.5496437603681,719.7202016967988,459.02643318618186,339.2870502162752,15.57889153889671,6.107374223724035,18.872913869771743,15.370942550212453,25.974694466550304,11.76969285469458,21.65818314759512,20.13338544173441,1054.6488450227787,69668.0,0.7858647532765753,0.5809243626743137,700.4406922210657,28338.0,0.7228096978118899,0.6682391884518603,605.6173157302028,20645.0,0.7062643791241221,0.7944995782669508,448.3269478283311,11303.0,0.7048111657588544,0.3645817519457184,406.0426765808692,8832.0,0.6730309299061056,0.7631004938447784,32.923747048682024,51.529960055677954,27.929086574534622,27.25175966237108,1259,2023-03-13,2023-11-17,251,0.0,249.0,2,315.0256797583082,17.652462235649548,4.399365558912387,4.780045317220544,4.46880664652568,4.004244712990936,1.7963746223564956,1.531087613293051,1.4096374622356496,1.5844712990936558,97.8141993957704,29.9054522861341,31833.21450151057,0,0,2,0,2,0,2,11745.15,667,0.0,0.0,0.2998500749625187,0.0,0.2998500749625187,0.0,0.2998500749625187,2928.58,3176.87,2978.55,2661.15,31819.992503748126
1263,7.179237381376368,2.537990649017887,2.4001653730929613,1.185567827377763,0.9519130159565544,1968.5938185383443,665.5728643500966,523.0224590463954,529.01151310514,325.41300628890195,14.018192997491468,7.124046847123083,14.631002163228358,13.870450808665211,25.362512104124164,13.728249692296515,17.07221864811325,18.84146983462123,899.1513703397204,50321.0,0.7849964077533,0.6047321650735482,626.1264607118176,16370.0,,0.6395771452274392,510.4041122946064,14815.0,0.7210395606514999,0.7622095937096098,443.17009357883865,11323.5,0.7283472761005518,0.6163012098719589,388.3325214724777,7443.0,0.626262956208067,0.831640106578869,43.498288290114346,38.46538941730411,35.72119591853292,28.60460993887373,1263,2023-05-17,2023-11-17,188,0.0,184.0,2,257.7248322147651,15.373120805369126,2.889463087248322,4.337432885906041,4.259614093959732,3.8866107382550337,1.716342281879195,1.5469127516778525,1.7438255033557046,1.689060402684564,98.248322147651,28.70233347238361,26276.11409395973,0,0,0,0,0,0,0,9175.35,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.44,2585.11,2543.45,2321.35,26288.494137353435
1266,9.648162123000162,4.600043563154406,1.8774842031255845,,0.6880559095351686,2270.937133911986,948.8930978634004,528.4430074641651,561.0046146432663,264.8238719324061,12.339388984595438,6.559355341204521,23.83296182085904,,23.10632541828424,13.706524431619204,25.6053198385641,28.130283400944258,1040.2640687119283,66450.0,0.7726485888420211,0.6685402400496346,689.2624996811387,26690.5,0.7078782899034473,,541.7416844009674,14196.0,0.6131539430436007,0.8328606474950231,527.7558800164655,,0.7879078764808569,0.471420352605861,375.5279579551077,7560.5,0.6749362446821663,0.8343499213715617,47.62876295276312,41.01889610037786,41.74603005537168,33.34875554374264,1266,2023-04-09,2024-04-09,371,0.0,366.0,2,435.9895591647332,17.94415313225058,3.762169373549885,5.782459396751739,4.8952088167053365,3.504315545243619,1.5854756380510442,1.2027146171693737,1.5587935034802785,1.2853364269141532,99.06844547563806,26.827079115834945,35854.41415313225,6,10,5,5,10,12,16,15528.32,869,0.6904487917146145,1.150747986191024,0.5753739930955121,0.5753739930955121,1.150747986191024,1.380897583429229,1.8411967779056384,3257.93,4999.02,4240.46,3030.91,35829.84234752589
1267,9.75717169432784,5.517550169286636,2.4055846661707,1.1131409471064988,0.2773613122721973,,1010.6954414531452,772.7907379354275,569.3824329015466,549.3655434418033,15.330188257043028,12.122147786232947,15.152145069606766,13.097717346275225,30.61545194017893,22.778529652555484,21.388530738891543,26.42990638512274,989.9625535217637,61450.0,0.7904542031184034,0.7189093400511273,659.8549057834388,25402.0,0.7451744751889566,0.6178529752020456,542.6173157302029,16749.0,0.7207011059478338,0.7544733772933844,518.0914498161483,9703.0,0.5049546106802223,0.5435269572209009,409.01933598375615,8538.0,0.6484713303487504,0.7089955248058448,34.09188142487572,,42.57433336416394,30.389882703203966,1267,2023-02-26,2023-11-17,269,0.0,264.0,2,421.6524390243902,18.352225609756097,4.906509146341463,4.717012195121951,3.9640701219512193,4.764634146341463,1.3352743902439024,1.495792682926829,1.1566463414634147,1.2935670731707318,99.6890243902439,27.362886799615364,33798.33993902439,28,33,24,22,45,40,56,12125.53,666,4.2042042042042045,4.954954954954955,3.603603603603604,3.303303303303303,6.756756756756757,6.006006006006006,8.408408408408409,3243.95,3113.56,2620.82,3147.2,33722.95645645646
1273,10.718989406473677,,3.613931317900756,0.9885283517086064,0.628613558935705,2396.30425612729,924.7339133043274,814.1738843033614,394.79911113404097,396.33527478767456,20.335745810705667,11.82482389480191,20.19984501895276,19.20968862648976,31.90529830278861,19.454153876161907,26.25834175761138,26.92999486573564,1131.7442994522837,80355.0,0.7886115652082264,0.5036812384257677,,34088.0,,0.6416331607885138,660.0731598529186,25017.0,0.7195199753530456,0.770296863038628,427.6467529817257,11215.0,0.7700586339943347,0.3285376485636603,420.9005409571382,9514.0,0.6758320574459099,0.6815300615443273,56.9654541333951,,43.3436126755267,46.72968738564629,1273,2023-04-25,2024-05-09,385,0.0,380.0,2,301.79891304347825,17.411608695652173,4.0853152173913045,4.378608695652174,4.874423913043478,4.0732608695652175,1.7002826086956522,1.7375217391304347,1.6762826086956522,1.7431956521739131,94.20108695652172,26.29355910061271,35200.57608695652,1,0,0,1,1,1,1,16038.63,922,0.1084598698481561,0.0,0.0,0.1084598698481561,0.1084598698481561,0.1084598698481561,0.1084598698481561,3764.71,4033.41,4487.12,3753.39,35189.596529284165
1274,8.712164111925325,4.5630942139857495,3.0633120769000963,0.7747415149325163,0.6587291809080609,2194.426128555606,924.1910045101014,615.1793353463175,457.1463947680363,301.2740541711088,19.85831331744049,8.310927683118901,14.819269240655188,15.569752862858069,31.498994244844525,16.723469081290464,22.515485624052875,21.483601722577905,1075.2346314604058,74055.0,0.8060819966707782,0.5302508604269233,796.570634535977,30668.0,,0.574111985732645,588.872149726142,20347.0,0.7438763631804075,0.7532328624101637,497.5401512639276,13865.0,0.7067016180535676,0.6009209739194395,436.167568261897,8314.0,,0.87449952335868,56.39505473121516,58.37093213746447,39.59210751612576,44.06273912968962,1274,2023-08-06,2024-07-27,360,1.0,357.0,2,258.703743315508,13.905839572192512,2.5668556149732624,4.251454545454545,4.171005347593582,2.916524064171123,1.473048128342246,1.3952085561497325,1.905754010695188,1.8521711229946525,96.35508021390376,27.20105398057507,32441.073796791443,0,4,0,1,0,5,5,13037.81,939,0.0,0.4259850905218317,0.0,0.1064962726304579,0.0,0.5324813631522897,0.5324813631522897,2407.24,3981.35,3912.43,2736.79,32410.8583599574
1276,6.689893352212184,3.013548583761538,1.8981887717751964,0.7461215227763616,0.5854492207651353,1790.1060115195123,761.9847268372341,562.2252396634857,286.3234587962116,238.79195263699484,10.257194803209144,5.400137813467619,17.51302751008099,17.268221539207275,21.30726804771188,12.613735673711275,20.20694469474916,21.184023030560716,998.8462838120872,61896.0,0.7677099222108927,0.59350213522471,655.0401512639276,24942.0,0.7443348656758225,0.7019661402043342,586.3122292025696,18778.5,0.6754552575299637,0.8153806969954709,378.6370849898476,8570.0,0.7298725774549026,0.4427973412719627,391.2497833620557,8619.0,0.6876733129379153,0.6711431538491888,51.47498513546024,48.51788318844038,34.86770104153378,33.69720612933727,1276,2023-07-23,2024-08-20,404,0.0,394.0,2,352.84537968892954,18.18310155535224,4.000905763952424,4.797465690759378,5.561344922232388,3.823385178408052,1.5090027447392498,1.5832753888380604,1.7581152790484904,1.3905946935041171,97.45654162854528,26.33475651775095,30590.951509606588,1,3,2,2,2,4,5,19909.78,1097,0.0911577028258887,0.2734731084776663,0.1823154056517775,0.1823154056517775,0.1823154056517775,0.3646308113035551,0.4557885141294439,4376.37,5257.82,6089.57,4186.02,30595.57155879672
1277,9.366382528005287,5.305095866185088,,0.5961964736514007,,2175.25515262659,1033.7924623331603,,239.01532596383683,,15.998080161126383,,12.73909377172854,,28.022150940498346,20.00011469427826,19.89977031635992,,1057.56053326821,74327.0,,0.6156093076591744,858.1330803764909,,0.6655433043867327,,,,,,371.1198410471445,7438.0,0.6786372451763211,0.7409311221449123,,,,,,,,,1277,2023-05-26,2023-11-17,178,0.0,175.0,2,365.1013645224172,13.769044834307993,5.7930019493177385,,7.976042884990253,,,2.260701754385965,2.0221052631578944,,63.67056530214425,27.0836856139932,29045.17153996101,1,0,0,4,1,4,4,7073.86,515,0.1941747572815534,0.0,0.0,0.7766990291262136,0.1941747572815534,0.7766990291262136,0.7766990291262136,2979.04,0.0,4094.82,0.0,29036.49708737864
1282,,4.505333581091534,3.4797706885102726,1.1969219387393752,,2611.719199550844,912.7245592483116,699.8800526693369,298.06437179647287,,,13.315608016808312,17.803996818900607,23.322600871212217,,,23.94996274904802,24.7576919541061,1139.8864350760143,83321.0,0.8038437266070884,0.56667581156929,721.0437226013958,31186.0,0.7503046400838467,0.6704048935123612,614.842712474619,23060.0,0.7612237698138519,0.5916554611593503,453.1553749530773,8161.0,0.5028500988712272,0.7705648338453195,,,,,36.571569486972535,,34.50472470817803,,1282,2023-09-06,2024-07-05,308,0.0,303.0,2,247.6319910514541,15.874485458612977,4.961107382550335,,6.357885906040268,4.555492170022371,2.416912751677852,2.194765100671141,2.5967785234899328,,83.77740492170022,26.932845514392778,28802.69015659956,0,0,0,2,0,2,2,14222.85,900,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,4442.61,0.0,5697.75,4082.49,28766.321111111112
1305,,1.091895255119929,,,0.8442411785351841,2605.360762902832,900.1463413269157,745.1730903615678,,246.5588621422531,17.612310296817625,11.643150364330973,,8.66943070910954,24.621539411528545,19.44432580566089,,,1130.773736703807,80233.0,0.7884409256769678,0.5290029582297354,756.3279938488577,31277.0,0.6950308459544225,0.5994790268493939,662.0701115257136,24450.5,0.699363658809184,0.7758187659390006,,,,,329.06349186104046,4830.0,,0.7598145180951594,,32.44169165317063,,,1305,2023-08-20,2024-07-27,345,1.0,343.0,2,387.29479768786126,16.165676300578035,5.921294797687861,5.261445086705202,,4.9829364161849705,1.6312369942196532,1.655098265895954,,1.4030057803468208,81.74566473988439,27.388875779861664,33270.27167630058,10,64,8,0,18,64,70,14108.34,877,1.1402508551881414,7.297605473204105,0.9122006841505133,0.0,2.0524515393386547,7.297605473204105,7.98175598631699,5180.14,4579.18,0.0,4349.02,33240.70011402509
1319,,,,,,,,870.0638355513249,,,13.19753665338512,3.951612759836826,21.962752145884416,16.5958572610792,,,,,938.9015869776648,56274.0,0.7994922489149846,,687.5290039756343,24463.0,,0.732312192452442,,,0.675483978778793,0.7178347836358693,514.906637611548,14784.0,0.6991936716756572,0.5283807344994765,426.1076477383248,9732.0,0.6492285489991944,0.7650546226207138,29.195666117882283,,46.53201935420694,34.743870411624464,1319,2023-10-18,2023-11-17,31,0.0,30.0,2,252.3943661971831,10.979295774647888,1.4009859154929578,5.4271830985915495,4.0718309859154935,0.563,1.492,1.8625352112676057,2.203943661971831,2.4067605633802818,83.09859154929578,35.54440077648456,33832.140845070426,0,2,0,2,0,4,4,794.73,75,0.0,2.666666666666667,0.0,2.666666666666667,0.0,5.333333333333334,5.333333333333334,100.74,394.51,293.58,5.9,34286.12
