cow,filename,date,computer,group,fold_group,set_name
1288,1288_20231117_111541_frame_272,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_273,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_278,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_279,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_280,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_290,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_326,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_328,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_338,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_349,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_361,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_364,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_370,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_380,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_392,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_397,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_398,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_405,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_416,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_429,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_433,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_484,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_488,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_496,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_499,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_505,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_507,20231117,maria,D,0,train
1288,1288_20231117_111541_frame_526,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_144,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_147,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_155,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_163,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_180,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_196,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_202,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_237,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_267,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_296,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_297,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_299,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_31,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_315,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_317,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_319,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_335,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_357,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_365,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_374,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_38,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_385,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_397,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_4,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_50,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_53,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_62,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_70,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_72,20231117,maria,D,0,train
1293,1293_20231117_112814_frame_80,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_124,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_135,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_14,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_146,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_160,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_21,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_210,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_246,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_27,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_357,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_386,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_390,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_4,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_404,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_418,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_419,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_422,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_424,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_460,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_479,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_492,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_530,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_545,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_56,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_71,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_81,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_84,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_87,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_89,20231117,maria,D,0,train
1359,1359_20231117_124049_frame_98,20231117,maria,D,0,train
736,736_20231117_152813_frame_126,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_137,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_141,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_148,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_198,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_200,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_211,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_237,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_254,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_36,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_386,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_405,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_455,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_464,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_467,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_469,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_47,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_475,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_519,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_564,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_587,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_604,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_621,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_674,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_675,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_689,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_696,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_702,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_709,20231117,guilherme,C,0,train
736,736_20231117_152813_frame_714,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_138,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_144,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_155,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_163,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_189,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_226,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_238,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_245,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_253,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_28,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_291,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_301,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_310,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_312,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_313,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_323,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_325,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_335,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_336,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_35,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_350,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_362,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_368,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_395,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_402,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_408,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_59,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_61,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_71,20231117,guilherme,C,0,train
842,842_20231117_174638_frame_86,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_135,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_147,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_20,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_22,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_248,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_279,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_28,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_289,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_301,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_323,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_347,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_361,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_377,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_391,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_4,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_407,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_416,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_427,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_436,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_470,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_509,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_518,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_519,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_530,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_550,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_563,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_577,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_60,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_81,20231117,guilherme,C,0,train
861,861_20231117_122436_frame_98,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1024,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1036,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1041,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1048,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1067,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1142,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1143,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_1180,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_130,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_248,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_277,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_281,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_290,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_296,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_4,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_40,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_44,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_46,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_69,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_803,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_867,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_901,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_916,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_968,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_973,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_979,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_984,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_986,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_988,20231117,guilherme,C,0,train
915,915_20231117_123346_frame_998,20231117,guilherme,C,0,train
973,973_20231117_135700_frame_1029,20231117,maria,D,0,train
973,973_20231117_135700_frame_1103,20231117,maria,D,0,train
973,973_20231117_135700_frame_1194,20231117,maria,D,0,train
973,973_20231117_135700_frame_1199,20231117,maria,D,0,train
973,973_20231117_135700_frame_1389,20231117,maria,D,0,train
973,973_20231117_135700_frame_14,20231117,maria,D,0,train
973,973_20231117_135700_frame_1401,20231117,maria,D,0,train
973,973_20231117_135700_frame_155,20231117,maria,D,0,train
973,973_20231117_135700_frame_172,20231117,maria,D,0,train
973,973_20231117_135700_frame_352,20231117,maria,D,0,train
973,973_20231117_135700_frame_359,20231117,maria,D,0,train
973,973_20231117_135700_frame_392,20231117,maria,D,0,train
973,973_20231117_135700_frame_422,20231117,maria,D,0,train
973,973_20231117_135700_frame_434,20231117,maria,D,0,train
973,973_20231117_135700_frame_5,20231117,maria,D,0,train
973,973_20231117_135700_frame_570,20231117,maria,D,0,train
973,973_20231117_135700_frame_608,20231117,maria,D,0,train
973,973_20231117_135700_frame_620,20231117,maria,D,0,train
973,973_20231117_135700_frame_643,20231117,maria,D,0,train
973,973_20231117_135700_frame_669,20231117,maria,D,0,train
973,973_20231117_135700_frame_692,20231117,maria,D,0,train
973,973_20231117_135700_frame_719,20231117,maria,D,0,train
973,973_20231117_135700_frame_786,20231117,maria,D,0,train
973,973_20231117_135700_frame_875,20231117,maria,D,0,train
973,973_20231117_135700_frame_902,20231117,maria,D,0,train
973,973_20231117_135700_frame_923,20231117,maria,D,0,train
973,973_20231117_135700_frame_924,20231117,maria,D,0,train
973,973_20231117_135700_frame_926,20231117,maria,D,0,train
973,973_20231117_135700_frame_947,20231117,maria,D,0,train
973,973_20231117_135700_frame_969,20231117,maria,D,0,train
8417,20210625_8417_under_100,20210625,lab,A,0,train
8417,20210625_8417_under_102,20210625,lab,A,0,train
8417,20210625_8417_under_104,20210625,lab,A,0,train
8417,20210625_8417_under_105,20210625,lab,A,0,train
8417,20210625_8417_under_107,20210625,lab,A,0,train
8417,20210625_8417_under_112,20210625,lab,A,0,train
8417,20210625_8417_under_113,20210625,lab,A,0,train
8417,20210625_8417_under_118,20210625,lab,A,0,train
8417,20210625_8417_under_119,20210625,lab,A,0,train
8417,20210625_8417_under_120,20210625,lab,A,0,train
8417,20210625_8417_under_135,20210625,lab,A,0,train
8417,20210625_8417_under_137,20210625,lab,A,0,train
8417,20210625_8417_under_144,20210625,lab,A,0,train
8417,20210625_8417_under_149,20210625,lab,A,0,train
8417,20210625_8417_under_151,20210625,lab,A,0,train
8417,20210625_8417_under_38,20210625,lab,A,0,train
8417,20210625_8417_under_40,20210625,lab,A,0,train
8417,20210625_8417_under_43,20210625,lab,A,0,train
8417,20210625_8417_under_50,20210625,lab,A,0,train
8417,20210625_8417_under_56,20210625,lab,A,0,train
8417,20210625_8417_under_57,20210625,lab,A,0,train
8417,20210625_8417_under_58,20210625,lab,A,0,train
8417,20210625_8417_under_59,20210625,lab,A,0,train
8417,20210625_8417_under_67,20210625,lab,A,0,train
8417,20210625_8417_under_69,20210625,lab,A,0,train
8417,20210625_8417_under_70,20210625,lab,A,0,train
8417,20210625_8417_under_74,20210625,lab,A,0,train
8417,20210625_8417_under_76,20210625,lab,A,0,train
8417,20210625_8417_under_80,20210625,lab,A,0,train
8417,20210625_8417_under_81,20210625,lab,A,0,train
8417,20210625_8417_under_82,20210625,lab,A,0,train
8417,20210625_8417_under_85,20210625,lab,A,0,train
8417,20210625_8417_under_88,20210625,lab,A,0,train
8417,20210625_8417_under_94,20210625,lab,A,0,train
8417,20210625_8417_under_97,20210625,lab,A,0,train
8667,20210625_8667_under_1,20210625,lab,A,0,train
8667,20210625_8667_under_10,20210625,lab,A,0,train
8667,20210625_8667_under_106,20210625,lab,A,0,train
8667,20210625_8667_under_112,20210625,lab,A,0,train
8667,20210625_8667_under_124,20210625,lab,A,0,train
8667,20210625_8667_under_125,20210625,lab,A,0,train
8667,20210625_8667_under_128,20210625,lab,A,0,train
8667,20210625_8667_under_140,20210625,lab,A,0,train
8667,20210625_8667_under_141,20210625,lab,A,0,train
8667,20210625_8667_under_144,20210625,lab,A,0,train
8667,20210625_8667_under_147,20210625,lab,A,0,train
8667,20210625_8667_under_17,20210625,lab,A,0,train
8667,20210625_8667_under_20,20210625,lab,A,0,train
8667,20210625_8667_under_29,20210625,lab,A,0,train
8667,20210625_8667_under_31,20210625,lab,A,0,train
8667,20210625_8667_under_38,20210625,lab,A,0,train
8667,20210625_8667_under_43,20210625,lab,A,0,train
8667,20210625_8667_under_45,20210625,lab,A,0,train
8667,20210625_8667_under_46,20210625,lab,A,0,train
8667,20210625_8667_under_53,20210625,lab,A,0,train
8667,20210625_8667_under_6,20210625,lab,A,0,train
8667,20210625_8667_under_62,20210625,lab,A,0,train
8667,20210625_8667_under_68,20210625,lab,A,0,train
8667,20210625_8667_under_7,20210625,lab,A,0,train
8667,20210625_8667_under_70,20210625,lab,A,0,train
8667,20210625_8667_under_76,20210625,lab,A,0,train
8667,20210625_8667_under_78,20210625,lab,A,0,train
8667,20210625_8667_under_79,20210625,lab,A,0,train
8667,20210625_8667_under_8,20210625,lab,A,0,train
8667,20210625_8667_under_81,20210625,lab,A,0,train
8667,20210625_8667_under_82,20210625,lab,A,0,train
8667,20210625_8667_under_84,20210625,lab,A,0,train
8667,20210625_8667_under_87,20210625,lab,A,0,train
8667,20210625_8667_under_90,20210625,lab,A,0,train
8667,20210625_8667_under_93,20210625,lab,A,0,train
8668,20210625_8668_under_10,20210625,lab,A,0,train
8668,20210625_8668_under_101,20210625,lab,A,0,train
8668,20210625_8668_under_105,20210625,lab,A,0,train
8668,20210625_8668_under_108,20210625,lab,A,0,train
8668,20210625_8668_under_112,20210625,lab,A,0,train
8668,20210625_8668_under_113,20210625,lab,A,0,train
8668,20210625_8668_under_115,20210625,lab,A,0,train
8668,20210625_8668_under_117,20210625,lab,A,0,train
8668,20210625_8668_under_123,20210625,lab,A,0,train
8668,20210625_8668_under_125,20210625,lab,A,0,train
8668,20210625_8668_under_128,20210625,lab,A,0,train
8668,20210625_8668_under_129,20210625,lab,A,0,train
8668,20210625_8668_under_132,20210625,lab,A,0,train
8668,20210625_8668_under_133,20210625,lab,A,0,train
8668,20210625_8668_under_14,20210625,lab,A,0,train
8668,20210625_8668_under_16,20210625,lab,A,0,train
8668,20210625_8668_under_18,20210625,lab,A,0,train
8668,20210625_8668_under_21,20210625,lab,A,0,train
8668,20210625_8668_under_29,20210625,lab,A,0,train
8668,20210625_8668_under_35,20210625,lab,A,0,train
8668,20210625_8668_under_36,20210625,lab,A,0,train
8668,20210625_8668_under_48,20210625,lab,A,0,train
8668,20210625_8668_under_5,20210625,lab,A,0,train
8668,20210625_8668_under_52,20210625,lab,A,0,train
8668,20210625_8668_under_55,20210625,lab,A,0,train
8668,20210625_8668_under_58,20210625,lab,A,0,train
8668,20210625_8668_under_59,20210625,lab,A,0,train
8668,20210625_8668_under_63,20210625,lab,A,0,train
8668,20210625_8668_under_64,20210625,lab,A,0,train
8668,20210625_8668_under_7,20210625,lab,A,0,train
8668,20210625_8668_under_74,20210625,lab,A,0,train
8668,20210625_8668_under_77,20210625,lab,A,0,train
8668,20210625_8668_under_79,20210625,lab,A,0,train
8668,20210625_8668_under_84,20210625,lab,A,0,train
8668,20210625_8668_under_90,20210625,lab,A,0,train
8702,20210625_8702_under_19,20210625,lab,A,0,train
8702,20210625_8702_under_30,20210625,lab,A,0,train
8702,20210625_8702_under_31,20210625,lab,A,0,train
8702,20210625_8702_under_32,20210625,lab,A,0,train
8702,20210625_8702_under_33,20210625,lab,A,0,train
8702,20210625_8702_under_34,20210625,lab,A,0,train
8702,20210625_8702_under_35,20210625,lab,A,0,train
8702,20210625_8702_under_36,20210625,lab,A,0,train
8702,20210625_8702_under_37,20210625,lab,A,0,train
8702,20210625_8702_under_38,20210625,lab,A,0,train
8702,20210625_8702_under_39,20210625,lab,A,0,train
8702,20210625_8702_under_40,20210625,lab,A,0,train
8702,20210625_8702_under_41,20210625,lab,A,0,train
8702,20210625_8702_under_42,20210625,lab,A,0,train
8702,20210625_8702_under_43,20210625,lab,A,0,train
8702,20210625_8702_under_44,20210625,lab,A,0,train
8702,20210625_8702_under_45,20210625,lab,A,0,train
8702,20210625_8702_under_46,20210625,lab,A,0,train
8702,20210625_8702_under_47,20210625,lab,A,0,train
8702,20210625_8702_under_48,20210625,lab,A,0,train
8702,20210625_8702_under_49,20210625,lab,A,0,train
8702,20210625_8702_under_50,20210625,lab,A,0,train
8702,20210625_8702_under_51,20210625,lab,A,0,train
8702,20210625_8702_under_52,20210625,lab,A,0,train
8702,20210625_8702_under_53,20210625,lab,A,0,train
8702,20210625_8702_under_54,20210625,lab,A,0,train
8702,20210625_8702_under_55,20210625,lab,A,0,train
8737,20210625_8737_under_101,20210625,lab,A,0,train
8737,20210625_8737_under_102,20210625,lab,A,0,train
8737,20210625_8737_under_103,20210625,lab,A,0,train
8737,20210625_8737_under_106,20210625,lab,A,0,train
8737,20210625_8737_under_110,20210625,lab,A,0,train
8737,20210625_8737_under_111,20210625,lab,A,0,train
8737,20210625_8737_under_112,20210625,lab,A,0,train
8737,20210625_8737_under_116,20210625,lab,A,0,train
8737,20210625_8737_under_16,20210625,lab,A,0,train
8737,20210625_8737_under_22,20210625,lab,A,0,train
8737,20210625_8737_under_23,20210625,lab,A,0,train
8737,20210625_8737_under_25,20210625,lab,A,0,train
8737,20210625_8737_under_34,20210625,lab,A,0,train
8737,20210625_8737_under_35,20210625,lab,A,0,train
8737,20210625_8737_under_37,20210625,lab,A,0,train
8737,20210625_8737_under_4,20210625,lab,A,0,train
8737,20210625_8737_under_41,20210625,lab,A,0,train
8737,20210625_8737_under_42,20210625,lab,A,0,train
8737,20210625_8737_under_46,20210625,lab,A,0,train
8737,20210625_8737_under_58,20210625,lab,A,0,train
8737,20210625_8737_under_59,20210625,lab,A,0,train
8737,20210625_8737_under_6,20210625,lab,A,0,train
8737,20210625_8737_under_60,20210625,lab,A,0,train
8737,20210625_8737_under_67,20210625,lab,A,0,train
8737,20210625_8737_under_69,20210625,lab,A,0,train
8737,20210625_8737_under_75,20210625,lab,A,0,train
8737,20210625_8737_under_77,20210625,lab,A,0,train
8737,20210625_8737_under_8,20210625,lab,A,0,train
8737,20210625_8737_under_82,20210625,lab,A,0,train
8737,20210625_8737_under_84,20210625,lab,A,0,train
8737,20210625_8737_under_85,20210625,lab,A,0,train
8737,20210625_8737_under_87,20210625,lab,A,0,train
8737,20210625_8737_under_9,20210625,lab,A,0,train
8737,20210625_8737_under_92,20210625,lab,A,0,train
8737,20210625_8737_under_95,20210625,lab,A,0,train
9112,20210625_9112_under_13,20210625,lab,A,0,train
9112,20210625_9112_under_130,20210625,lab,A,0,train
9112,20210625_9112_under_131,20210625,lab,A,0,train
9112,20210625_9112_under_133,20210625,lab,A,0,train
9112,20210625_9112_under_136,20210625,lab,A,0,train
9112,20210625_9112_under_138,20210625,lab,A,0,train
9112,20210625_9112_under_14,20210625,lab,A,0,train
9112,20210625_9112_under_147,20210625,lab,A,0,train
9112,20210625_9112_under_15,20210625,lab,A,0,train
9112,20210625_9112_under_154,20210625,lab,A,0,train
9112,20210625_9112_under_165,20210625,lab,A,0,train
9112,20210625_9112_under_169,20210625,lab,A,0,train
9112,20210625_9112_under_17,20210625,lab,A,0,train
9112,20210625_9112_under_19,20210625,lab,A,0,train
9112,20210625_9112_under_20,20210625,lab,A,0,train
9112,20210625_9112_under_25,20210625,lab,A,0,train
9112,20210625_9112_under_29,20210625,lab,A,0,train
9112,20210625_9112_under_31,20210625,lab,A,0,train
9112,20210625_9112_under_36,20210625,lab,A,0,train
9112,20210625_9112_under_38,20210625,lab,A,0,train
9112,20210625_9112_under_40,20210625,lab,A,0,train
9112,20210625_9112_under_43,20210625,lab,A,0,train
9112,20210625_9112_under_45,20210625,lab,A,0,train
9112,20210625_9112_under_50,20210625,lab,A,0,train
9112,20210625_9112_under_51,20210625,lab,A,0,train
9112,20210625_9112_under_55,20210625,lab,A,0,train
9112,20210625_9112_under_57,20210625,lab,A,0,train
9112,20210625_9112_under_58,20210625,lab,A,0,train
9112,20210625_9112_under_61,20210625,lab,A,0,train
9112,20210625_9112_under_66,20210625,lab,A,0,train
9112,20210625_9112_under_68,20210625,lab,A,0,train
9112,20210625_9112_under_70,20210625,lab,A,0,train
9112,20210625_9112_under_78,20210625,lab,A,0,train
9112,20210625_9112_under_95,20210625,lab,A,0,train
9112,20210625_9112_under_97,20210625,lab,A,0,train
8196,20211022_8196_under_1,20211022,lab,B,0,train
8196,20211022_8196_under_12,20211022,lab,B,0,train
8196,20211022_8196_under_15,20211022,lab,B,0,train
8196,20211022_8196_under_17,20211022,lab,B,0,train
8196,20211022_8196_under_18,20211022,lab,B,0,train
8196,20211022_8196_under_19,20211022,lab,B,0,train
8196,20211022_8196_under_23,20211022,lab,B,0,train
8196,20211022_8196_under_30,20211022,lab,B,0,train
8196,20211022_8196_under_33,20211022,lab,B,0,train
8196,20211022_8196_under_34,20211022,lab,B,0,train
8196,20211022_8196_under_37,20211022,lab,B,0,train
8196,20211022_8196_under_38,20211022,lab,B,0,train
8196,20211022_8196_under_48,20211022,lab,B,0,train
8196,20211022_8196_under_51,20211022,lab,B,0,train
8196,20211022_8196_under_54,20211022,lab,B,0,train
8196,20211022_8196_under_56,20211022,lab,B,0,train
8196,20211022_8196_under_57,20211022,lab,B,0,train
8196,20211022_8196_under_59,20211022,lab,B,0,train
8196,20211022_8196_under_6,20211022,lab,B,0,train
8196,20211022_8196_under_60,20211022,lab,B,0,train
8196,20211022_8196_under_65,20211022,lab,B,0,train
8196,20211022_8196_under_66,20211022,lab,B,0,train
8196,20211022_8196_under_67,20211022,lab,B,0,train
8196,20211022_8196_under_7,20211022,lab,B,0,train
8196,20211022_8196_under_72,20211022,lab,B,0,train
8196,20211022_8196_under_73,20211022,lab,B,0,train
8196,20211022_8196_under_74,20211022,lab,B,0,train
8196,20211022_8196_under_78,20211022,lab,B,0,train
8196,20211022_8196_under_8,20211022,lab,B,0,train
8196,20211022_8196_under_85,20211022,lab,B,0,train
8196,20211022_8196_under_87,20211022,lab,B,0,train
8196,20211022_8196_under_88,20211022,lab,B,0,train
8196,20211022_8196_under_89,20211022,lab,B,0,train
8196,20211022_8196_under_97,20211022,lab,B,0,train
8196,20211022_8196_under_98,20211022,lab,B,0,train
8558,20211022_8558_under_17,20211022,lab,B,0,train
8558,20211022_8558_under_170,20211022,lab,B,0,train
8558,20211022_8558_under_171,20211022,lab,B,0,train
8558,20211022_8558_under_206,20211022,lab,B,0,train
8558,20211022_8558_under_210,20211022,lab,B,0,train
8558,20211022_8558_under_226,20211022,lab,B,0,train
8558,20211022_8558_under_236,20211022,lab,B,0,train
8558,20211022_8558_under_241,20211022,lab,B,0,train
8558,20211022_8558_under_243,20211022,lab,B,0,train
