animal_number,date,dim,lactation_number,LR,RF,RR,LF,All,udder,dudder,dtnf_lr,dtnf_lf,dtnf_rf,dtnf_rr
1042,2023-08-09,217,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-10,218,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-11,219,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-12,220,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-13,221,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-14,222,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-15,223,3,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0
1042,2023-08-16,224,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-17,225,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-18,226,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-19,227,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-20,228,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-21,229,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-22,230,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-23,231,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-24,232,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-25,233,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-26,234,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-27,235,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-28,236,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-29,237,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-30,238,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-08-31,239,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-01,240,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-02,241,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-03,242,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-04,243,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-05,244,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-06,245,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-07,246,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-08,247,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-09,248,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-10,249,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-11,250,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-12,251,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-13,252,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-14,253,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-15,254,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-16,255,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-17,256,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-18,257,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-19,258,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-20,259,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-21,260,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-22,261,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-23,262,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-24,263,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-25,264,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-26,265,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-27,266,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-28,267,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-29,268,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-09-30,269,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-01,270,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-02,271,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-03,272,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-04,273,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-05,274,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-06,275,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-07,276,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-08,277,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-09,278,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-10,279,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-11,280,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-12,281,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-13,282,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-14,283,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-15,284,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-16,285,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1042,2023-10-17,286,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-11-29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-11-30,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-01,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-02,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-03,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-04,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-05,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-06,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-07,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-08,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-09,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-10,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-11,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-12,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-13,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-14,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-15,16,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-16,17,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-17,18,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-18,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-19,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-20,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-21,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-22,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-23,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-24,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-25,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-26,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-27,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-28,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-29,30,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-30,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2022-12-31,32,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-01,33,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-02,34,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-03,35,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-04,36,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-05,37,3,0.0,0.0,0.0,1.0,0.0,1.0,1,0,1,0,0
1052,2023-01-06,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-07,39,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-08,40,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-09,41,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-10,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-11,43,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-12,44,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-13,45,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-14,46,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-15,47,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-16,48,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-17,49,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-18,50,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-19,51,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-20,52,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-21,53,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-22,54,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-23,55,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-24,56,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-25,57,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-26,58,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-27,59,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-28,60,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-29,61,3,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,0,1
1052,2023-01-30,62,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-01-31,63,3,0.0,2.0,0.0,0.0,0.0,2.0,1,0,0,1,0
1052,2023-02-01,64,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-02,65,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-03,66,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-04,67,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-05,68,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-06,69,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-07,70,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-08,71,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-09,72,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-10,73,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-11,74,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-12,75,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-13,76,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-14,77,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-15,78,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-16,79,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-17,80,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-18,81,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-19,82,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-20,83,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-21,84,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-22,85,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-23,86,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-24,87,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-25,88,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-26,89,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-27,90,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-02-28,91,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-01,92,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-02,93,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-03,94,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-04,95,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-05,96,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-06,97,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-07,98,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-08,99,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-09,100,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-10,101,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-11,102,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-12,103,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-13,104,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-14,105,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-15,106,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-16,107,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-17,108,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-18,109,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-19,110,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-20,111,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-21,112,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-22,113,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-23,114,3,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0
1052,2023-03-24,115,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-25,116,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-26,117,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-27,118,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-28,119,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-29,120,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-30,121,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-03-31,122,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-01,123,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-02,124,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-03,125,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-04,126,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-05,127,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-06,128,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-07,129,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-08,130,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-09,131,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-10,132,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-11,133,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-12,134,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-13,135,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-14,136,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-15,137,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-16,138,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-17,139,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-18,140,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-19,141,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-20,142,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-21,143,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-22,144,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-23,145,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-24,146,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-25,147,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-26,148,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-27,149,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-28,150,3,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,0
1052,2023-04-29,151,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-04-30,152,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-01,153,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-02,154,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-03,155,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-04,156,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-05,157,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-06,158,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-07,159,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-08,160,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-09,161,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-10,162,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-11,163,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-12,164,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-13,165,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-14,166,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-15,167,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-16,168,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-17,169,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-18,170,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-19,171,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-20,172,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-21,173,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-22,174,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-23,175,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-24,176,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-25,177,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-26,178,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-27,179,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-28,180,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-29,181,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-30,182,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-05-31,183,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-01,184,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-02,185,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-03,186,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-04,187,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-05,188,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-06,189,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-07,190,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-08,191,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-09,192,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-10,193,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-11,194,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-12,195,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-13,196,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-14,197,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-15,198,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-16,199,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-17,200,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-18,201,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-19,202,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-20,203,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-21,204,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-22,205,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-23,206,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-24,207,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-25,208,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-26,209,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-27,210,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-28,211,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-29,212,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-06-30,213,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-01,214,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-02,215,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-03,216,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-04,217,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-05,218,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1052,2023-07-06,219,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
