cow,group,frame_class,date,computer,filename,fold_group,set_name
970,D,0,20231117,maria,970_20231117_150812_frame_81,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_680,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_184,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_162,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_18,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_126,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_22,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_23,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_43,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_683,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_692,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_26,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_164,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_3,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_166,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_63,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_20,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_159,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_39,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_34,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_684,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_38,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_2,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_58,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_186,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_57,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_216,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_161,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_122,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_15,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_17,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_51,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_679,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_693,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_670,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_37,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_197,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_700,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_697,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_31,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_59,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_29,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_181,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_32,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_168,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_96,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_698,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_97,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_163,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_686,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_183,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_696,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_62,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_60,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_41,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_701,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_4,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_85,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_177,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_84,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_130,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_165,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_28,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_196,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_179,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_689,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_5,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_8,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_678,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_699,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_99,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_14,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_691,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_608,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_178,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_174,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_682,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_690,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_12,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_24,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_80,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_35,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_127,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_93,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_702,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_94,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_98,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_160,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_53,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_182,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_36,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_11,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_176,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_9,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_21,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_180,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_120,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_92,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_1,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_27,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_121,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_45,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_158,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_685,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_52,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_10,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_30,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_687,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_185,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_688,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_125,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_16,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_56,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_54,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_175,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_198,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_33,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_42,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_44,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_19,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_169,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_50,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_695,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_123,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_694,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_124,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_40,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_7,3,test
970,D,0,20231117,maria,970_20231117_150812_frame_681,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_137,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_172,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_271,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_676,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_544,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_273,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_569,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_90,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_612,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_294,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_301,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_488,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_590,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_534,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_149,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_469,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_326,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_72,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_315,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_560,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_567,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_450,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_173,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_428,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_523,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_627,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_250,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_154,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_525,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_623,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_340,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_442,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_223,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_367,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_424,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_204,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_302,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_452,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_613,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_654,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_451,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_238,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_246,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_480,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_418,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_579,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_639,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_570,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_434,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_650,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_268,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_295,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_381,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_508,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_642,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_592,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_213,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_554,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_458,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_76,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_664,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_375,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_585,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_547,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_576,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_112,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_468,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_397,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_574,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_279,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_406,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_318,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_262,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_531,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_369,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_171,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_501,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_556,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_107,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_580,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_190,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_362,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_336,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_143,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_565,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_151,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_325,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_347,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_649,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_607,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_431,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_555,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_421,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_551,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_288,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_255,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_672,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_170,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_550,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_661,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_588,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_438,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_473,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_263,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_647,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_338,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_68,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_74,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_443,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_648,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_309,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_561,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_337,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_436,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_644,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_467,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_564,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_663,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_290,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_209,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_625,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_479,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_408,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_646,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_559,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_633,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_586,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_363,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_487,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_439,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_387,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_506,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_516,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_416,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_66,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_425,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_634,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_229,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_494,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_470,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_492,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_465,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_641,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_631,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_358,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_46,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_152,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_328,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_419,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_618,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_600,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_675,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_167,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_228,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_449,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_284,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_655,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_48,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_448,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_142,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_342,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_78,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_237,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_645,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_514,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_632,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_156,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_582,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_591,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_129,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_73,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_278,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_351,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_573,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_266,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_578,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_427,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_476,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_270,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_616,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_530,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_537,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_445,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_254,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_280,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_602,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_334,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_292,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_630,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_422,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_511,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_638,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_261,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_109,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_460,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_373,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_577,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_611,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_558,3,test
970,D,1,20231117,maria,970_20231117_150812_frame_518,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_572,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_590,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_567,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_64,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_53,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_582,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_573,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_575,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_63,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_570,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_563,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_591,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_580,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_578,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_564,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_46,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_562,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_584,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_60,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_592,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_568,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_593,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_560,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_557,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_589,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_565,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_559,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_579,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_49,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_571,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_45,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_57,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_587,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_47,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_576,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_146,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_48,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_554,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_588,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_58,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_583,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_52,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_558,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_561,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_56,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_595,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_24,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_54,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_550,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_581,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_66,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_594,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_62,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_59,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_586,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_555,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_55,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_50,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_65,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_569,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_585,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_566,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_577,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_574,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_51,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_556,3,test
1262,D,0,20231117,maria,1262_20231117_121934_frame_61,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_365,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_168,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_495,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_543,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_238,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_500,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_485,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_382,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_445,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_403,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_313,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_254,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_326,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_20,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_399,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_466,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_248,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_349,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_227,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_42,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_483,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_535,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_150,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_402,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_247,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_299,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_367,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_284,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_273,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_541,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_98,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_135,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_484,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_369,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_439,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_425,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_468,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_220,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_234,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_432,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_164,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_230,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_470,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_144,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_525,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_214,3,test
1262,D,1,20231117,maria,1262_20231117_121934_frame_337,3,test
