filename,cow,frame_class
1223_20231117_110830_frame_244,1223,1
1223_20231117_110830_frame_245,1223,1
1223_20231117_110830_frame_246,1223,1
1223_20231117_110830_frame_247,1223,1
1223_20231117_110830_frame_248,1223,1
1223_20231117_110830_frame_249,1223,1
1223_20231117_110830_frame_25,1223,0
1223_20231117_110830_frame_250,1223,1
1223_20231117_110830_frame_251,1223,1
1223_20231117_110830_frame_252,1223,1
1223_20231117_110830_frame_253,1223,1
1223_20231117_110830_frame_254,1223,1
1223_20231117_110830_frame_255,1223,1
1223_20231117_110830_frame_256,1223,1
1223_20231117_110830_frame_257,1223,1
1223_20231117_110830_frame_258,1223,1
1223_20231117_110830_frame_259,1223,1
1223_20231117_110830_frame_26,1223,0
1223_20231117_110830_frame_260,1223,1
1223_20231117_110830_frame_261,1223,1
1223_20231117_110830_frame_262,1223,1
1223_20231117_110830_frame_263,1223,1
1223_20231117_110830_frame_264,1223,1
1223_20231117_110830_frame_265,1223,1
1223_20231117_110830_frame_266,1223,1
1223_20231117_110830_frame_267,1223,1
1223_20231117_110830_frame_268,1223,1
1223_20231117_110830_frame_269,1223,1
1223_20231117_110830_frame_27,1223,0
1223_20231117_110830_frame_270,1223,1
1223_20231117_110830_frame_271,1223,1
1223_20231117_110830_frame_272,1223,1
1223_20231117_110830_frame_273,1223,1
1223_20231117_110830_frame_274,1223,1
1223_20231117_110830_frame_275,1223,1
1223_20231117_110830_frame_276,1223,1
1223_20231117_110830_frame_277,1223,1
1223_20231117_110830_frame_278,1223,1
1223_20231117_110830_frame_279,1223,1
1223_20231117_110830_frame_28,1223,0
1223_20231117_110830_frame_280,1223,0
1223_20231117_110830_frame_281,1223,0
1223_20231117_110830_frame_282,1223,0
1223_20231117_110830_frame_283,1223,0
1223_20231117_110830_frame_284,1223,0
1223_20231117_110830_frame_285,1223,0
1223_20231117_110830_frame_286,1223,0
1223_20231117_110830_frame_287,1223,0
1223_20231117_110830_frame_288,1223,0
1223_20231117_110830_frame_289,1223,0
1223_20231117_110830_frame_29,1223,0
1223_20231117_110830_frame_290,1223,0
1223_20231117_110830_frame_291,1223,0
1223_20231117_110830_frame_292,1223,0
1223_20231117_110830_frame_293,1223,0
1223_20231117_110830_frame_294,1223,0
1223_20231117_110830_frame_295,1223,0
1223_20231117_110830_frame_296,1223,0
1223_20231117_110830_frame_297,1223,0
1223_20231117_110830_frame_298,1223,0
1223_20231117_110830_frame_299,1223,0
1223_20231117_110830_frame_3,1223,0
1223_20231117_110830_frame_30,1223,0
1223_20231117_110830_frame_300,1223,1
1223_20231117_110830_frame_301,1223,1
1223_20231117_110830_frame_302,1223,1
1223_20231117_110830_frame_303,1223,1
1223_20231117_110830_frame_304,1223,1
1223_20231117_110830_frame_305,1223,1
1223_20231117_110830_frame_306,1223,1
1223_20231117_110830_frame_307,1223,1
1223_20231117_110830_frame_308,1223,1
1223_20231117_110830_frame_309,1223,1
1223_20231117_110830_frame_31,1223,0
1223_20231117_110830_frame_310,1223,1
1223_20231117_110830_frame_311,1223,1
1223_20231117_110830_frame_312,1223,1
1223_20231117_110830_frame_313,1223,1
1223_20231117_110830_frame_314,1223,1
1223_20231117_110830_frame_315,1223,1
1223_20231117_110830_frame_316,1223,1
1223_20231117_110830_frame_317,1223,1
1223_20231117_110830_frame_318,1223,1
1223_20231117_110830_frame_319,1223,1
1223_20231117_110830_frame_32,1223,0
1223_20231117_110830_frame_320,1223,1
1223_20231117_110830_frame_321,1223,1
1223_20231117_110830_frame_322,1223,1
1223_20231117_110830_frame_323,1223,1
1223_20231117_110830_frame_324,1223,1
1223_20231117_110830_frame_325,1223,1
1223_20231117_110830_frame_326,1223,1
1223_20231117_110830_frame_327,1223,1
1223_20231117_110830_frame_328,1223,1
1223_20231117_110830_frame_329,1223,1
1223_20231117_110830_frame_33,1223,0
1223_20231117_110830_frame_330,1223,1
1223_20231117_110830_frame_331,1223,1
1223_20231117_110830_frame_332,1223,1
1223_20231117_110830_frame_333,1223,1
1223_20231117_110830_frame_334,1223,1
1223_20231117_110830_frame_335,1223,1
1223_20231117_110830_frame_336,1223,1
1223_20231117_110830_frame_337,1223,1
1223_20231117_110830_frame_338,1223,1
1223_20231117_110830_frame_339,1223,1
1223_20231117_110830_frame_34,1223,0
1223_20231117_110830_frame_340,1223,1
1223_20231117_110830_frame_341,1223,1
1223_20231117_110830_frame_342,1223,1
1223_20231117_110830_frame_343,1223,1
1223_20231117_110830_frame_344,1223,1
1223_20231117_110830_frame_345,1223,1
1223_20231117_110830_frame_346,1223,1
1223_20231117_110830_frame_347,1223,1
1223_20231117_110830_frame_348,1223,1
1223_20231117_110830_frame_349,1223,1
1223_20231117_110830_frame_35,1223,0
1223_20231117_110830_frame_350,1223,1
1223_20231117_110830_frame_351,1223,1
1223_20231117_110830_frame_352,1223,1
1223_20231117_110830_frame_353,1223,1
1223_20231117_110830_frame_354,1223,1
1223_20231117_110830_frame_355,1223,1
1223_20231117_110830_frame_356,1223,1
1223_20231117_110830_frame_357,1223,1
1223_20231117_110830_frame_358,1223,1
1223_20231117_110830_frame_359,1223,1
1223_20231117_110830_frame_36,1223,0
1223_20231117_110830_frame_360,1223,1
1223_20231117_110830_frame_361,1223,1
1223_20231117_110830_frame_362,1223,1
1223_20231117_110830_frame_363,1223,1
1223_20231117_110830_frame_364,1223,1
1223_20231117_110830_frame_365,1223,0
1223_20231117_110830_frame_366,1223,1
1223_20231117_110830_frame_367,1223,1
1223_20231117_110830_frame_368,1223,1
1223_20231117_110830_frame_369,1223,1
1223_20231117_110830_frame_37,1223,0
1223_20231117_110830_frame_370,1223,1
1223_20231117_110830_frame_371,1223,1
1223_20231117_110830_frame_372,1223,1
1223_20231117_110830_frame_373,1223,1
1223_20231117_110830_frame_374,1223,1
1223_20231117_110830_frame_375,1223,1
1223_20231117_110830_frame_376,1223,1
1223_20231117_110830_frame_377,1223,1
1223_20231117_110830_frame_378,1223,1
1223_20231117_110830_frame_379,1223,1
1223_20231117_110830_frame_38,1223,0
1223_20231117_110830_frame_380,1223,1
1223_20231117_110830_frame_381,1223,1
1223_20231117_110830_frame_382,1223,1
1223_20231117_110830_frame_383,1223,1
1223_20231117_110830_frame_384,1223,1
1223_20231117_110830_frame_385,1223,1
1223_20231117_110830_frame_386,1223,1
1223_20231117_110830_frame_387,1223,1
1223_20231117_110830_frame_388,1223,1
1223_20231117_110830_frame_389,1223,1
1223_20231117_110830_frame_39,1223,0
1223_20231117_110830_frame_390,1223,1
1223_20231117_110830_frame_391,1223,1
1223_20231117_110830_frame_392,1223,1
1223_20231117_110830_frame_393,1223,1
1223_20231117_110830_frame_394,1223,1
1223_20231117_110830_frame_395,1223,1
1223_20231117_110830_frame_396,1223,1
1223_20231117_110830_frame_397,1223,1
1223_20231117_110830_frame_398,1223,1
1223_20231117_110830_frame_399,1223,1
1223_20231117_110830_frame_4,1223,0
1223_20231117_110830_frame_40,1223,0
1223_20231117_110830_frame_400,1223,1
1223_20231117_110830_frame_401,1223,1
1223_20231117_110830_frame_402,1223,1
1223_20231117_110830_frame_403,1223,1
1223_20231117_110830_frame_404,1223,1
1223_20231117_110830_frame_405,1223,1
1223_20231117_110830_frame_406,1223,1
1223_20231117_110830_frame_407,1223,1
1223_20231117_110830_frame_408,1223,1
1223_20231117_110830_frame_409,1223,1
1223_20231117_110830_frame_41,1223,0
1223_20231117_110830_frame_410,1223,1
1223_20231117_110830_frame_411,1223,1
1223_20231117_110830_frame_412,1223,1
1223_20231117_110830_frame_413,1223,1
1223_20231117_110830_frame_414,1223,1
1223_20231117_110830_frame_415,1223,1
1223_20231117_110830_frame_416,1223,1
1223_20231117_110830_frame_417,1223,1
1223_20231117_110830_frame_418,1223,1
1223_20231117_110830_frame_419,1223,1
1223_20231117_110830_frame_42,1223,0
1223_20231117_110830_frame_420,1223,1
1223_20231117_110830_frame_421,1223,1
1223_20231117_110830_frame_422,1223,1
1223_20231117_110830_frame_423,1223,1
1223_20231117_110830_frame_424,1223,1
1223_20231117_110830_frame_425,1223,1
1223_20231117_110830_frame_426,1223,1
1223_20231117_110830_frame_427,1223,1
1223_20231117_110830_frame_428,1223,1
1223_20231117_110830_frame_429,1223,1
1223_20231117_110830_frame_43,1223,0
1223_20231117_110830_frame_430,1223,1
1223_20231117_110830_frame_431,1223,1
1223_20231117_110830_frame_432,1223,1
1223_20231117_110830_frame_433,1223,1
1223_20231117_110830_frame_434,1223,1
1223_20231117_110830_frame_435,1223,1
1223_20231117_110830_frame_436,1223,1
1223_20231117_110830_frame_437,1223,1
1223_20231117_110830_frame_438,1223,1
1223_20231117_110830_frame_439,1223,1
1223_20231117_110830_frame_44,1223,0
1223_20231117_110830_frame_440,1223,1
1223_20231117_110830_frame_441,1223,1
1223_20231117_110830_frame_442,1223,1
1223_20231117_110830_frame_443,1223,1
1223_20231117_110830_frame_444,1223,1
1223_20231117_110830_frame_445,1223,1
1223_20231117_110830_frame_446,1223,1
1223_20231117_110830_frame_447,1223,1
1223_20231117_110830_frame_448,1223,1
1223_20231117_110830_frame_449,1223,1
1223_20231117_110830_frame_45,1223,0
1223_20231117_110830_frame_450,1223,1
1223_20231117_110830_frame_451,1223,1
1223_20231117_110830_frame_452,1223,1
1223_20231117_110830_frame_453,1223,1
1223_20231117_110830_frame_454,1223,1
1223_20231117_110830_frame_455,1223,1
1223_20231117_110830_frame_456,1223,1
1223_20231117_110830_frame_457,1223,1
1223_20231117_110830_frame_458,1223,1
1223_20231117_110830_frame_459,1223,1
1223_20231117_110830_frame_46,1223,0
1223_20231117_110830_frame_460,1223,1
1223_20231117_110830_frame_461,1223,1
1223_20231117_110830_frame_462,1223,1
1223_20231117_110830_frame_463,1223,1
1223_20231117_110830_frame_464,1223,1
1223_20231117_110830_frame_465,1223,1
1223_20231117_110830_frame_466,1223,1
1223_20231117_110830_frame_467,1223,1
1223_20231117_110830_frame_468,1223,1
1223_20231117_110830_frame_469,1223,1
1223_20231117_110830_frame_47,1223,0
1223_20231117_110830_frame_470,1223,1
1223_20231117_110830_frame_471,1223,1
1223_20231117_110830_frame_472,1223,1
1223_20231117_110830_frame_473,1223,1
1223_20231117_110830_frame_474,1223,1
1223_20231117_110830_frame_475,1223,1
1223_20231117_110830_frame_476,1223,1
1223_20231117_110830_frame_477,1223,1
1223_20231117_110830_frame_478,1223,1
1223_20231117_110830_frame_479,1223,1
1223_20231117_110830_frame_48,1223,0
1223_20231117_110830_frame_480,1223,1
1223_20231117_110830_frame_481,1223,1
1223_20231117_110830_frame_482,1223,1
1223_20231117_110830_frame_483,1223,1
1223_20231117_110830_frame_484,1223,1
1223_20231117_110830_frame_485,1223,1
1223_20231117_110830_frame_486,1223,1
1223_20231117_110830_frame_487,1223,1
1223_20231117_110830_frame_488,1223,1
1223_20231117_110830_frame_489,1223,1
1223_20231117_110830_frame_49,1223,0
1223_20231117_110830_frame_490,1223,1
1223_20231117_110830_frame_491,1223,1
1223_20231117_110830_frame_492,1223,1
1223_20231117_110830_frame_493,1223,1
1223_20231117_110830_frame_494,1223,1
1223_20231117_110830_frame_495,1223,1
1223_20231117_110830_frame_496,1223,1
1223_20231117_110830_frame_497,1223,1
1223_20231117_110830_frame_498,1223,1
1223_20231117_110830_frame_499,1223,1
1223_20231117_110830_frame_5,1223,0
1223_20231117_110830_frame_50,1223,0
1223_20231117_110830_frame_500,1223,1
1223_20231117_110830_frame_501,1223,1
1223_20231117_110830_frame_502,1223,1
1223_20231117_110830_frame_503,1223,1
1223_20231117_110830_frame_504,1223,1
1223_20231117_110830_frame_505,1223,1
1223_20231117_110830_frame_506,1223,1
1223_20231117_110830_frame_507,1223,1
1223_20231117_110830_frame_508,1223,1
1223_20231117_110830_frame_509,1223,1
1223_20231117_110830_frame_51,1223,0
1223_20231117_110830_frame_510,1223,1
1223_20231117_110830_frame_511,1223,1
1223_20231117_110830_frame_512,1223,1
1223_20231117_110830_frame_513,1223,1
1223_20231117_110830_frame_514,1223,1
1223_20231117_110830_frame_515,1223,1
1223_20231117_110830_frame_516,1223,1
1223_20231117_110830_frame_517,1223,1
1223_20231117_110830_frame_518,1223,1
1223_20231117_110830_frame_519,1223,1
1223_20231117_110830_frame_52,1223,0
1223_20231117_110830_frame_520,1223,1
1223_20231117_110830_frame_521,1223,1
1223_20231117_110830_frame_522,1223,1
1223_20231117_110830_frame_523,1223,1
1223_20231117_110830_frame_524,1223,1
1223_20231117_110830_frame_525,1223,1
1223_20231117_110830_frame_526,1223,1
1223_20231117_110830_frame_527,1223,1
1223_20231117_110830_frame_528,1223,1
1223_20231117_110830_frame_529,1223,1
1223_20231117_110830_frame_53,1223,0
1223_20231117_110830_frame_530,1223,1
1223_20231117_110830_frame_531,1223,1
1223_20231117_110830_frame_532,1223,1
1223_20231117_110830_frame_533,1223,1
1223_20231117_110830_frame_534,1223,1
1223_20231117_110830_frame_535,1223,1
1223_20231117_110830_frame_536,1223,1
1223_20231117_110830_frame_537,1223,1
1223_20231117_110830_frame_538,1223,1
1223_20231117_110830_frame_539,1223,1
1223_20231117_110830_frame_54,1223,0
1223_20231117_110830_frame_540,1223,1
1223_20231117_110830_frame_541,1223,1
1223_20231117_110830_frame_542,1223,1
1223_20231117_110830_frame_543,1223,1
1223_20231117_110830_frame_544,1223,1
1223_20231117_110830_frame_545,1223,1
1223_20231117_110830_frame_546,1223,1
1223_20231117_110830_frame_547,1223,1
1223_20231117_110830_frame_548,1223,1
1223_20231117_110830_frame_549,1223,1
1223_20231117_110830_frame_55,1223,0
1223_20231117_110830_frame_550,1223,1
1223_20231117_110830_frame_551,1223,1
1223_20231117_110830_frame_552,1223,1
1223_20231117_110830_frame_553,1223,1
1223_20231117_110830_frame_554,1223,1
1223_20231117_110830_frame_555,1223,1
1223_20231117_110830_frame_556,1223,1
1223_20231117_110830_frame_557,1223,1
1223_20231117_110830_frame_558,1223,1
1223_20231117_110830_frame_559,1223,1
1223_20231117_110830_frame_56,1223,0
1223_20231117_110830_frame_560,1223,1
1223_20231117_110830_frame_561,1223,1
1223_20231117_110830_frame_562,1223,1
1223_20231117_110830_frame_563,1223,1
1223_20231117_110830_frame_564,1223,1
1223_20231117_110830_frame_565,1223,1
1223_20231117_110830_frame_566,1223,1
1223_20231117_110830_frame_567,1223,1
1223_20231117_110830_frame_568,1223,1
1223_20231117_110830_frame_569,1223,1
1223_20231117_110830_frame_57,1223,0
1223_20231117_110830_frame_570,1223,1
1223_20231117_110830_frame_571,1223,1
1223_20231117_110830_frame_572,1223,1
1223_20231117_110830_frame_573,1223,1
1223_20231117_110830_frame_574,1223,1
1223_20231117_110830_frame_575,1223,1
1223_20231117_110830_frame_576,1223,1
1223_20231117_110830_frame_577,1223,1
1223_20231117_110830_frame_578,1223,1
1223_20231117_110830_frame_579,1223,1
1223_20231117_110830_frame_58,1223,0
1223_20231117_110830_frame_580,1223,1
1223_20231117_110830_frame_581,1223,1
1223_20231117_110830_frame_582,1223,1
1223_20231117_110830_frame_583,1223,1
1223_20231117_110830_frame_584,1223,1
1223_20231117_110830_frame_585,1223,1
1223_20231117_110830_frame_586,1223,1
1223_20231117_110830_frame_587,1223,1
1223_20231117_110830_frame_588,1223,1
1223_20231117_110830_frame_589,1223,1
1223_20231117_110830_frame_59,1223,0
1223_20231117_110830_frame_590,1223,1
1223_20231117_110830_frame_591,1223,1
1223_20231117_110830_frame_592,1223,1
1223_20231117_110830_frame_593,1223,1
1223_20231117_110830_frame_594,1223,1
1223_20231117_110830_frame_595,1223,1
1223_20231117_110830_frame_596,1223,1
1223_20231117_110830_frame_597,1223,1
1223_20231117_110830_frame_598,1223,1
1223_20231117_110830_frame_599,1223,1
1223_20231117_110830_frame_6,1223,0
1223_20231117_110830_frame_60,1223,0
1223_20231117_110830_frame_600,1223,1
1223_20231117_110830_frame_601,1223,1
1223_20231117_110830_frame_602,1223,1
1223_20231117_110830_frame_603,1223,1
1223_20231117_110830_frame_604,1223,1
1223_20231117_110830_frame_605,1223,1
1223_20231117_110830_frame_606,1223,1
1223_20231117_110830_frame_607,1223,1
1223_20231117_110830_frame_608,1223,1
1223_20231117_110830_frame_609,1223,1
1223_20231117_110830_frame_61,1223,0
1223_20231117_110830_frame_610,1223,1
1223_20231117_110830_frame_611,1223,1
1223_20231117_110830_frame_612,1223,1
1223_20231117_110830_frame_613,1223,1
1223_20231117_110830_frame_614,1223,1
1223_20231117_110830_frame_615,1223,1
1223_20231117_110830_frame_616,1223,1
1223_20231117_110830_frame_617,1223,1
1223_20231117_110830_frame_618,1223,1
1223_20231117_110830_frame_619,1223,1
1223_20231117_110830_frame_62,1223,0
1223_20231117_110830_frame_620,1223,1
1223_20231117_110830_frame_621,1223,1
1223_20231117_110830_frame_622,1223,1
1223_20231117_110830_frame_623,1223,1
1223_20231117_110830_frame_624,1223,1
1223_20231117_110830_frame_625,1223,1
1223_20231117_110830_frame_626,1223,1
1223_20231117_110830_frame_627,1223,1
1223_20231117_110830_frame_628,1223,1
1223_20231117_110830_frame_629,1223,1
1223_20231117_110830_frame_63,1223,0
1223_20231117_110830_frame_630,1223,1
1223_20231117_110830_frame_631,1223,1
1223_20231117_110830_frame_632,1223,1
1223_20231117_110830_frame_633,1223,1
1223_20231117_110830_frame_634,1223,1
1223_20231117_110830_frame_635,1223,1
1223_20231117_110830_frame_636,1223,1
1223_20231117_110830_frame_637,1223,1
1223_20231117_110830_frame_638,1223,1
1223_20231117_110830_frame_639,1223,1
1223_20231117_110830_frame_64,1223,0
1223_20231117_110830_frame_640,1223,1
1223_20231117_110830_frame_641,1223,1
1223_20231117_110830_frame_642,1223,1
1223_20231117_110830_frame_643,1223,1
1223_20231117_110830_frame_644,1223,1
1223_20231117_110830_frame_645,1223,1
1223_20231117_110830_frame_646,1223,1
1223_20231117_110830_frame_647,1223,1
1223_20231117_110830_frame_648,1223,1
1223_20231117_110830_frame_649,1223,1
1223_20231117_110830_frame_65,1223,0
1223_20231117_110830_frame_650,1223,1
1223_20231117_110830_frame_651,1223,1
1223_20231117_110830_frame_652,1223,1
1223_20231117_110830_frame_653,1223,1
1223_20231117_110830_frame_654,1223,1
1223_20231117_110830_frame_655,1223,1
1223_20231117_110830_frame_656,1223,1
1223_20231117_110830_frame_657,1223,1
1223_20231117_110830_frame_658,1223,1
1223_20231117_110830_frame_659,1223,1
1223_20231117_110830_frame_66,1223,0
1223_20231117_110830_frame_660,1223,1
1223_20231117_110830_frame_661,1223,1
1223_20231117_110830_frame_662,1223,1
1223_20231117_110830_frame_663,1223,1
1223_20231117_110830_frame_664,1223,1
1223_20231117_110830_frame_665,1223,1
1223_20231117_110830_frame_666,1223,1
1223_20231117_110830_frame_667,1223,1
1223_20231117_110830_frame_668,1223,1
1223_20231117_110830_frame_669,1223,1
1223_20231117_110830_frame_67,1223,0
1223_20231117_110830_frame_670,1223,1
1223_20231117_110830_frame_671,1223,1
1223_20231117_110830_frame_672,1223,1
1223_20231117_110830_frame_673,1223,1
1223_20231117_110830_frame_674,1223,1
1223_20231117_110830_frame_675,1223,1
1223_20231117_110830_frame_676,1223,1
1223_20231117_110830_frame_677,1223,1
1223_20231117_110830_frame_678,1223,1
1223_20231117_110830_frame_679,1223,1
1223_20231117_110830_frame_68,1223,0
1223_20231117_110830_frame_680,1223,1
1223_20231117_110830_frame_681,1223,1
1223_20231117_110830_frame_682,1223,1
1223_20231117_110830_frame_683,1223,1
1223_20231117_110830_frame_684,1223,1
1223_20231117_110830_frame_685,1223,1
1223_20231117_110830_frame_686,1223,1
1223_20231117_110830_frame_687,1223,1
1223_20231117_110830_frame_688,1223,1
1223_20231117_110830_frame_689,1223,1
1223_20231117_110830_frame_69,1223,0
1223_20231117_110830_frame_690,1223,1
1223_20231117_110830_frame_691,1223,1
1223_20231117_110830_frame_692,1223,1
1223_20231117_110830_frame_693,1223,1
1223_20231117_110830_frame_694,1223,1
1223_20231117_110830_frame_695,1223,1
1223_20231117_110830_frame_696,1223,1
1223_20231117_110830_frame_697,1223,1
1223_20231117_110830_frame_698,1223,1
1223_20231117_110830_frame_699,1223,1
1223_20231117_110830_frame_7,1223,0
1223_20231117_110830_frame_70,1223,0
1223_20231117_110830_frame_700,1223,1
1223_20231117_110830_frame_701,1223,1
1223_20231117_110830_frame_702,1223,1
1223_20231117_110830_frame_703,1223,1
1223_20231117_110830_frame_704,1223,1
1223_20231117_110830_frame_705,1223,1
1223_20231117_110830_frame_706,1223,1
1223_20231117_110830_frame_707,1223,1
1223_20231117_110830_frame_708,1223,1
1223_20231117_110830_frame_709,1223,1
1223_20231117_110830_frame_71,1223,0
1223_20231117_110830_frame_710,1223,1
1223_20231117_110830_frame_711,1223,1
1223_20231117_110830_frame_712,1223,1
1223_20231117_110830_frame_713,1223,1
1223_20231117_110830_frame_714,1223,1
1223_20231117_110830_frame_715,1223,1
1223_20231117_110830_frame_716,1223,1
1223_20231117_110830_frame_717,1223,1
1223_20231117_110830_frame_718,1223,1
1223_20231117_110830_frame_719,1223,1
1223_20231117_110830_frame_72,1223,0
1223_20231117_110830_frame_720,1223,1
1223_20231117_110830_frame_721,1223,1
1223_20231117_110830_frame_722,1223,1
1223_20231117_110830_frame_723,1223,1
1223_20231117_110830_frame_724,1223,1
1223_20231117_110830_frame_725,1223,1
1223_20231117_110830_frame_726,1223,1
1223_20231117_110830_frame_727,1223,1
1223_20231117_110830_frame_728,1223,1
1223_20231117_110830_frame_729,1223,1
1223_20231117_110830_frame_73,1223,0
1223_20231117_110830_frame_730,1223,1
1223_20231117_110830_frame_731,1223,1
1223_20231117_110830_frame_732,1223,1
1223_20231117_110830_frame_733,1223,1
1223_20231117_110830_frame_734,1223,1
1223_20231117_110830_frame_735,1223,1
1223_20231117_110830_frame_736,1223,1
1223_20231117_110830_frame_737,1223,1
1223_20231117_110830_frame_738,1223,1
1223_20231117_110830_frame_739,1223,1
1223_20231117_110830_frame_74,1223,0
1223_20231117_110830_frame_740,1223,1
1223_20231117_110830_frame_741,1223,1
1223_20231117_110830_frame_742,1223,1
1223_20231117_110830_frame_743,1223,1
1223_20231117_110830_frame_744,1223,1
1223_20231117_110830_frame_745,1223,1
1223_20231117_110830_frame_746,1223,1
1223_20231117_110830_frame_747,1223,1
1223_20231117_110830_frame_748,1223,1
1223_20231117_110830_frame_749,1223,1
1223_20231117_110830_frame_75,1223,0
1223_20231117_110830_frame_750,1223,1
1223_20231117_110830_frame_751,1223,1
1223_20231117_110830_frame_752,1223,1
1223_20231117_110830_frame_753,1223,1
1223_20231117_110830_frame_754,1223,1
1223_20231117_110830_frame_755,1223,1
1223_20231117_110830_frame_756,1223,1
1223_20231117_110830_frame_757,1223,1
1223_20231117_110830_frame_758,1223,1
1223_20231117_110830_frame_759,1223,1
1223_20231117_110830_frame_76,1223,0
1223_20231117_110830_frame_760,1223,1
1223_20231117_110830_frame_761,1223,1
1223_20231117_110830_frame_762,1223,1
1223_20231117_110830_frame_763,1223,1
1223_20231117_110830_frame_764,1223,1
1223_20231117_110830_frame_765,1223,1
1223_20231117_110830_frame_766,1223,1
1223_20231117_110830_frame_767,1223,1
1223_20231117_110830_frame_768,1223,1
1223_20231117_110830_frame_769,1223,1
1223_20231117_110830_frame_77,1223,0
1223_20231117_110830_frame_770,1223,1
1223_20231117_110830_frame_771,1223,1
1223_20231117_110830_frame_772,1223,1
1223_20231117_110830_frame_773,1223,0
1223_20231117_110830_frame_774,1223,1
1223_20231117_110830_frame_775,1223,1
1223_20231117_110830_frame_776,1223,1
1223_20231117_110830_frame_777,1223,1
1223_20231117_110830_frame_778,1223,1
1223_20231117_110830_frame_779,1223,1
1223_20231117_110830_frame_78,1223,0
1223_20231117_110830_frame_780,1223,1
1223_20231117_110830_frame_781,1223,1
1223_20231117_110830_frame_782,1223,1
1223_20231117_110830_frame_783,1223,1
1223_20231117_110830_frame_784,1223,1
1223_20231117_110830_frame_785,1223,1
1223_20231117_110830_frame_786,1223,1
1223_20231117_110830_frame_787,1223,1
1223_20231117_110830_frame_788,1223,1
1223_20231117_110830_frame_789,1223,1
1223_20231117_110830_frame_79,1223,0
1223_20231117_110830_frame_790,1223,1
1223_20231117_110830_frame_791,1223,1
1223_20231117_110830_frame_792,1223,1
1223_20231117_110830_frame_793,1223,1
1223_20231117_110830_frame_794,1223,1
1223_20231117_110830_frame_795,1223,1
1223_20231117_110830_frame_796,1223,1
1223_20231117_110830_frame_797,1223,1
1223_20231117_110830_frame_798,1223,1
1223_20231117_110830_frame_799,1223,1
1223_20231117_110830_frame_8,1223,0
1223_20231117_110830_frame_80,1223,0
1223_20231117_110830_frame_800,1223,1
1223_20231117_110830_frame_801,1223,1
1223_20231117_110830_frame_802,1223,1
1223_20231117_110830_frame_803,1223,1
1223_20231117_110830_frame_804,1223,1
1223_20231117_110830_frame_805,1223,1
1223_20231117_110830_frame_806,1223,1
1223_20231117_110830_frame_807,1223,1
1223_20231117_110830_frame_808,1223,1
1223_20231117_110830_frame_809,1223,1
1223_20231117_110830_frame_81,1223,0
1223_20231117_110830_frame_810,1223,1
1223_20231117_110830_frame_811,1223,1
1223_20231117_110830_frame_812,1223,1
1223_20231117_110830_frame_813,1223,1
1223_20231117_110830_frame_814,1223,1
1223_20231117_110830_frame_815,1223,1
1223_20231117_110830_frame_816,1223,1
1223_20231117_110830_frame_817,1223,1
1223_20231117_110830_frame_818,1223,1
1223_20231117_110830_frame_819,1223,1
1223_20231117_110830_frame_82,1223,0
1223_20231117_110830_frame_820,1223,1
1223_20231117_110830_frame_821,1223,1
1223_20231117_110830_frame_822,1223,1
1223_20231117_110830_frame_823,1223,1
1223_20231117_110830_frame_824,1223,1
1223_20231117_110830_frame_825,1223,1
1223_20231117_110830_frame_826,1223,1
1223_20231117_110830_frame_827,1223,1
1223_20231117_110830_frame_828,1223,1
1223_20231117_110830_frame_829,1223,1
1223_20231117_110830_frame_83,1223,0
1223_20231117_110830_frame_830,1223,1
1223_20231117_110830_frame_831,1223,1
1223_20231117_110830_frame_832,1223,1
1223_20231117_110830_frame_833,1223,1
1223_20231117_110830_frame_834,1223,1
1223_20231117_110830_frame_835,1223,1
1223_20231117_110830_frame_836,1223,1
1223_20231117_110830_frame_837,1223,1
1223_20231117_110830_frame_838,1223,1
1223_20231117_110830_frame_839,1223,1
1223_20231117_110830_frame_84,1223,0
1223_20231117_110830_frame_840,1223,1
1223_20231117_110830_frame_841,1223,1
1223_20231117_110830_frame_842,1223,1
1223_20231117_110830_frame_843,1223,1
1223_20231117_110830_frame_844,1223,1
1223_20231117_110830_frame_845,1223,1
1223_20231117_110830_frame_846,1223,1
1223_20231117_110830_frame_847,1223,1
1223_20231117_110830_frame_848,1223,1
1223_20231117_110830_frame_849,1223,1
1223_20231117_110830_frame_85,1223,0
1223_20231117_110830_frame_850,1223,1
1223_20231117_110830_frame_851,1223,1
1223_20231117_110830_frame_852,1223,1
1223_20231117_110830_frame_853,1223,1
1223_20231117_110830_frame_854,1223,1
1223_20231117_110830_frame_855,1223,1
1223_20231117_110830_frame_856,1223,1
1223_20231117_110830_frame_857,1223,1
1223_20231117_110830_frame_858,1223,1
1223_20231117_110830_frame_859,1223,1
1223_20231117_110830_frame_86,1223,0
1223_20231117_110830_frame_860,1223,1
1223_20231117_110830_frame_861,1223,1
1223_20231117_110830_frame_862,1223,1
1223_20231117_110830_frame_863,1223,1
1223_20231117_110830_frame_864,1223,1
1223_20231117_110830_frame_865,1223,1
1223_20231117_110830_frame_866,1223,1
1223_20231117_110830_frame_867,1223,1
1223_20231117_110830_frame_868,1223,1
1223_20231117_110830_frame_869,1223,1
1223_20231117_110830_frame_87,1223,0
1223_20231117_110830_frame_870,1223,1
1223_20231117_110830_frame_871,1223,1
1223_20231117_110830_frame_872,1223,1
1223_20231117_110830_frame_873,1223,1
